537.6,666.541
488.834,618.868
575.909,465.043
260.338,872.213
411.063,940.985
794.902,686.507
455.737,397.599
704.685,285.821
15.8047,721.499
872.756,631.36
751.141,947.366
979.834,593.412
658.403,317.384
777.651,683.035
727.828,330.904
777.627,9.47645
382.397,114.639
562.526,83.9057
689.241,274.483
707.185,656.563
898.87,484.473
470.714,692.926
199.541,114.799
249.954,913.109
542.173,191.478
121.387,392.306
450.788,108.918
237.38,487.095
952.556,866.223
673.748,340.854
302.518,950.385
683.372,467.526
885.685,976.235
126.741,364.022
195.574,31.867
881.383,619.336
173.061,427.583
187.032,616.983
258.71,562.97
640.727,895.405
529.885,932.308
98.3577,375.64
395.902,597.938
577.606,809.902
451.8,855.359
351.081,75.7109
604.615,701.776
153.869,431.974
245.934,469.936
781.711,474.616
983.742,778.276
114.319,774.978
703.841,580.116
228.654,207.037
723.265,916.209
955.257,483.06
266.08,75.7822
787.662,236.156
963.037,883.154
540.231,229.137
681.079,362.227
904.277,608.256
572.107,48.4767
222.197,137.883
122.973,883.534
601.544,789.264
492.709,388.976
932.111,351.976
197.841,757.042
399.933,912.049
339.66,285.634
651.04,396.56
457.825,678.668
455.933,92.0012
182.29,21.8683
958.092,524.103
612.588,720.954
576.327,631.338
806.846,513.392
14.0075,104.701
952.882,30.5788
381.873,728.452
354.428,664.001
688.628,578.92
350.628,190.244
507.185,661.022
333.188,403.459
904.48,194.586
400.184,986.219
872.703,349.744
306.403,893.089
12.5517,988.31
163.559,799.951
986.048,80.6318
987.071,812.419
976.841,155.666
41.6232,344.207
962.23,880.784
951.81,202.072
485.152,894.299
775.491,900.33
682.272,340.306
414.857,245.64
322.713,544.741
799.654,771.082
28.2996,792.503
481.595,778.546
223.113,261.329
351.189,352.915
889.462,163.934
582.915,745.012
623.215,813.633
230.019,804.225
959.294,156.079
859.215,249.232
537.287,342.291
727.819,441.237
708.76,280.312
895.182,165.878
497.31,825.291
224.178,333.959
141.02,741.179
95.6983,895.66
367.866,649.702
284.203,93.148
893.897,107.61
363.78,219.904
686.661,825.5
430.424,945.48
175.073,383.711
457.618,523.583
50.3495,813.845
150.651,195.562
213.246,876.073
532.944,953.103
895.812,926.462
950.923,933.523
716.994,986.063
296.196,783.111
974.835,322.303
30.394,602.005
486.733,203.763
289.49,582.613
982.804,64.2307
807.161,904.609
478.817,645.016
621.525,403.428
204.621,553.482
280.694,627.807
301.567,503.68
357.736,254.461
950.55,291.8
720.331,787.363
225.588,375.564
357.277,717.072
18.4218,996.247
184.11,325.003
686.966,923.981
273.689,949.965
192.407,166.938
564.082,845.249
712.598,253.966
782.92,774.307
271.41,526.42
166.938,981.929
496.15,347.752
645.599,368.679
231.185,804.081
99.9769,1.01694
176.978,228.453
739.631,75.4905
646.85,319.755
662.004,749.185
651.769,444.462
159.476,196.177
492.174,191.961
621.904,151.961
514.043,631.756
360.496,738.414
724.519,346.995
528.675,948.947
161.188,500.911
43.032,391.258
329.457,263.868
262.979,905.062
614.592,189.813
716.027,468.989
224.181,47.267
699.449,110.799
910.328,894.143
858.48,466.102
929.628,13.6403
753.322,486.098
697.39,896.434
192.325,20.3802
273.604,641.14
895.576,997.142
973.539,810.929
948.349,899.811
25.9088,774.514
900.749,799.048
120.408,309.366
677.63,580.799
781.367,561.322
950.119,903.44
488.236,987.411
828.783,736.474
839.593,941.552
179.225,629.441
420.489,861.866
342.629,99.6511
685.725,332.42
951.652,366.743
821.251,124.757
42.6471,10.5233
610.688,112.181
898.331,228.921
448.95,619.775
223.547,587.946
167.038,506.502
450.293,467.323
532.495,270.741
871.358,457.564
247.326,468.94
451.15,545.96
371.42,59.4639
60.6498,125.875
152.247,417.487
548.565,358.624
873.891,636.286
835.964,5.8617
754.388,813.509
173.205,38.6824
713.609,728.409
528.353,956.188
640.607,640.582
249.032,215.066
695.746,462.855
660.413,274.973
104.967,317.033
64.9825,988.809
319.716,927.439
991.789,794.535
120.141,576.143
176.709,797.407
648.847,407.014
778.022,64.3298
157.029,487.217
354.612,483.182
17.3423,26.8229
831.06,747.33
959.677,210.127
119.703,63.0868
306.094,129.586
449.386,434.42
835.338,457.97
213.341,347.944
300.359,154.067
824.163,243.704
160.844,694.421
200.61,155.275
683.999,687.178
272.154,270.764
903.319,280.682
887.272,553.211
653.113,407.294
101.351,859.65
910.567,437.198
365.893,587.407
169.417,722.013
195.824,960.849
872.334,949.109
625.291,382.794
7.72215,336.392
238.309,873.439
67.0412,446.878
943.265,600.891
122.056,862.627
820.02,14.0419
128.73,116.068
913.426,710.651
886.475,655.819
33.7245,966.797
957.966,738.778
316.307,15.6989
103.362,757.045
761.17,285.128
905.371,241.931
172.468,944.939
733.234,48.6729
861.642,856.591
250.355,316.524
969.947,926.058
276.321,550.371
543.589,637.129
954.888,356.06
837.74,135.954
278.545,615.947
488.94,132.716
412.651,197.161
248.573,434.442
589.582,560.885
650.572,874.696
639.21,978.878
433.443,670.44
116.213,414.891
380.673,32.6176
628.495,919.036
415.99,338.035
148.306,717.435
220.5,507.452
549.476,618.526
324.494,464.635
803.018,210.069
714.744,988.669
763.348,64.945
642.298,176.755
388.777,489.895
36.5899,136.072
913.289,248.958
907.823,107.88
238.59,661.968
334.462,172.627
220.499,325.707
77.6877,123.14
548.195,65.872
308.304,428.857
935.169,112.967
743.416,119.239
254.672,839.353
968.547,79.7233
583.03,575.81
889.148,190.124
443.688,809.406
135.343,507.957
766.347,656.269
330.703,624.017
297.5,950.479
157.76,874.337
511.283,930.274
724.546,31.6104
332.592,818.442
337.12,797.508
760.749,430.354
994.697,622.926
37.5849,540.952
921.164,255.837
943.197,303.229
12.5452,942.831
581.713,719.156
931.022,157.388
287.159,591.261
778.802,252.309
166.464,907.934
950.327,819.504
233.034,214.364
546.268,262.923
113.065,681.518
637.473,358.383
599.195,325.631
541.823,421.713
849.231,421.702
847.105,795.45
459.91,791.866
540.969,903.572
325.266,755.015
787.826,109.439
888.965,328.491
244.195,521.435
921.428,998.262
918.234,275.514
177.455,677.713
59.3654,810.309
23.9591,683.311
992.278,327.983
993.24,443.231
185.18,375.512
878.191,811.677
697.117,25.1389
729.988,801.428
401.522,922.415
215.551,194.572
310.762,185.06
841.35,942.984
221.408,710.75
896.511,7.21824
170.086,490.956
49.1208,584.866
860.291,475.622
426.043,961.305
327.159,556.99
596.374,195.195
463.957,360.226
436.656,365.281
652.306,395.152
765.92,166.679
91.4147,482.859
135.618,181.754
652.227,710.611
132.886,792.647
686.957,438.546
174.769,674.473
737.967,769.154
443.987,791.44
42.5047,443.109
2.7481,541.268
997.194,714.667
141.442,580.252
947.659,137.98
449.09,206.526
844.412,0.276165
303.416,595.708
452.326,314.376
324.249,366.383
88.2707,572.121
724.43,427.211
74.3955,209.783
185.868,161.554
939.56,925.805
605.649,349.954
204.315,964.638
633.042,689.736
241.814,809.875
222.743,352.924
83.8467,304.178
159.527,335.67
224.541,462.731
547.305,679.563
733.748,739.086
127.706,641.367
641.282,299.149
588.776,90.2414
28.6718,538.954
343.331,870.903
638.106,636.407
121.324,664.963
404.649,958.03
806.094,339.752
101.11,364.175
848.448,278.656
433.03,964.99
363.332,50.2353
510.979,82.297
928.541,7.45206
